board,rep,strategy,n_lots,n_open_excl,mean_net_pct,win_rate,net_won_mean,n_replaced,n_dropped,dup_pi,dup_real
b1,131,minervini_volume_dryup,8460,46,0.268663,0.443499,2455,2036,0,228,1918
b1,132,minervini_volume_dryup,8469,37,0.231669,0.430157,2507,2046,0,233,1905
b1,133,minervini_volume_dryup,8473,33,0.162439,0.437743,1367,2045,0,220,1928
b1,134,minervini_volume_dryup,8479,27,0.12425,0.430829,968,2175,0,220,2048
b1,135,minervini_volume_dryup,8477,29,-0.082591,0.424089,-903,2065,0,221,1944
b1,136,minervini_volume_dryup,8466,40,0.00475,0.428065,-540,1871,0,224,1781
b1,137,minervini_volume_dryup,8484,22,0.001764,0.426568,-282,2086,0,223,1965
b1,138,minervini_volume_dryup,8466,40,-0.0193,0.42901,-272,1969,0,211,1842
b1,139,minervini_volume_dryup,8465,41,0.333153,0.442646,2835,2090,0,208,1985
b1,140,minervini_volume_dryup,8476,30,-0.023372,0.426026,-470,2099,0,212,1977
b1,141,minervini_volume_dryup,8481,25,0.208845,0.43226,1865,2127,0,226,2005
b1,142,minervini_volume_dryup,8469,37,0.260491,0.431574,2486,2055,0,229,1949
b1,143,minervini_volume_dryup,8475,31,0.116335,0.43351,741,2230,0,218,2062
b1,144,minervini_volume_dryup,8463,43,0.213099,0.431644,2176,2051,0,222,1928
b1,145,minervini_volume_dryup,8476,30,0.139845,0.437353,848,1901,0,220,1778
b1,146,minervini_volume_dryup,8482,24,0.275983,0.438812,2414,2051,0,214,1941
b1,147,minervini_volume_dryup,8471,35,0.28096,0.444221,2519,1932,0,224,1822
b1,148,minervini_volume_dryup,8472,34,0.03614,0.429415,347,2008,0,231,1886
b1,149,minervini_volume_dryup,8466,40,-0.087863,0.421687,-1218,1995,0,244,1903
b1,150,minervini_volume_dryup,8482,24,0.38612,0.443174,3541,2188,0,204,2036
b1,151,minervini_volume_dryup,8472,34,0.222297,0.440628,1945,2226,0,231,2087
b1,152,minervini_volume_dryup,8471,35,-0.21368,0.419313,-2170,2126,0,226,2001
b1,153,minervini_volume_dryup,8477,29,-0.245839,0.417483,-2727,2144,0,221,2023
b1,154,minervini_volume_dryup,8476,30,0.414035,0.446791,4006,2028,0,206,1919
b1,155,minervini_volume_dryup,8467,39,0.320031,0.443605,2808,2007,0,233,1905
b1,156,minervini_volume_dryup,8482,24,-0.158718,0.419359,-1866,2189,0,213,2049
b1,157,minervini_volume_dryup,8466,40,0.127826,0.431963,1468,2096,0,222,1970
b1,158,minervini_volume_dryup,8468,38,-0.073314,0.423949,-860,1891,0,212,1773
b1,159,minervini_volume_dryup,8460,46,-0.035507,0.422931,-457,2232,0,224,2090
b1,160,minervini_volume_dryup,8477,29,-0.321473,0.411112,-2958,2035,0,227,1893
b1,161,minervini_volume_dryup,8472,34,0.030733,0.431185,106,2077,0,230,1957
b1,162,minervini_volume_dryup,8478,28,0.555554,0.452347,5445,2265,0,226,2133
b1,163,minervini_volume_dryup,8477,29,0.092281,0.431403,229,2105,0,217,1975
b1,164,minervini_volume_dryup,8476,30,0.201587,0.443134,2003,1909,0,231,1791
b1,165,minervini_volume_dryup,8483,23,0.266934,0.437817,2736,1859,0,221,1754
b1,166,minervini_volume_dryup,8475,31,0.241514,0.43941,1904,2155,0,223,2030
b1,167,minervini_volume_dryup,8477,29,-0.04541,0.426566,-87,2168,0,219,2055
b1,168,minervini_volume_dryup,8471,35,-0.323628,0.410105,-2970,2103,0,196,1958
b1,169,minervini_volume_dryup,8468,38,0.433778,0.441545,4030,2383,0,233,2258
b1,170,minervini_volume_dryup,8477,29,0.220521,0.439896,1801,2329,0,232,2190
b1,171,minervini_volume_dryup,8482,24,-0.084968,0.425961,-1083,2172,0,203,2030
b1,172,minervini_volume_dryup,8480,26,0.310911,0.436557,3352,2337,0,218,2190
b1,173,minervini_volume_dryup,8480,26,0.127499,0.436792,787,2091,0,216,1942
b1,174,minervini_volume_dryup,8472,34,0.298454,0.443815,3013,2206,0,208,2070
b1,175,minervini_volume_dryup,8477,29,-0.055995,0.427864,-511,2175,0,210,2020
b1,176,minervini_volume_dryup,8472,34,-0.146301,0.419145,-1531,2099,0,230,1977
b1,177,minervini_volume_dryup,8467,39,-0.050511,0.428487,-740,2168,0,222,2026
b1,178,minervini_volume_dryup,8481,25,-0.042284,0.418111,-353,2184,0,218,2072
b1,179,minervini_volume_dryup,8471,35,0.208414,0.434187,1793,1964,0,229,1860
b1,180,minervini_volume_dryup,8477,29,-0.047555,0.430813,-338,2185,0,218,2040
b1,181,minervini_volume_dryup,8472,34,0.19672,0.446294,1470,1945,0,213,1835
b1,182,minervini_volume_dryup,8477,29,0.086104,0.432818,556,2039,0,232,1933
b1,183,minervini_volume_dryup,8475,31,0.472252,0.44649,4195,1977,0,228,1868
b1,184,minervini_volume_dryup,8481,25,-0.007188,0.426129,-166,2136,0,216,2013
b1,185,minervini_volume_dryup,8481,25,0.086304,0.431553,462,2384,0,223,2241
b1,186,minervini_volume_dryup,8467,39,0.038985,0.431203,-14,1980,0,228,1868
b1,187,minervini_volume_dryup,8473,33,0.170477,0.434439,1859,2071,0,219,1958
b1,188,minervini_volume_dryup,8469,37,0.168863,0.437242,1560,2247,0,215,2118
b1,189,minervini_volume_dryup,8469,37,0.349799,0.442437,3203,2028,0,235,1912
b1,190,minervini_volume_dryup,8476,30,0.344426,0.444549,3094,1955,0,241,1860
b1,191,minervini_volume_dryup,8479,27,0.145279,0.438967,1081,2143,0,224,2035
b1,192,minervini_volume_dryup,8476,30,0.042434,0.430392,651,2064,0,226,1948
b1,193,minervini_volume_dryup,8473,33,0.250687,0.433849,2371,2109,0,201,1978
b1,194,minervini_volume_dryup,8467,39,-0.186964,0.42081,-1991,1917,0,224,1798
b1,195,minervini_volume_dryup,8478,28,0.527458,0.455178,4976,2028,0,230,1921
b1,196,minervini_volume_dryup,8473,33,0.242504,0.441402,2199,2084,0,207,1980
b1,197,minervini_volume_dryup,8469,37,0.223122,0.442909,1828,1881,0,210,1785
b1,198,minervini_volume_dryup,8465,41,0.476385,0.431069,4364,2259,0,217,2121
b1,199,minervini_volume_dryup,8473,33,0.314689,0.444471,2862,1930,0,234,1811
b1,0,daytrading_3methods_breakout,14932,68,-0.517431,0.454661,-5144,7959,0,1045,8211
b1,1,daytrading_3methods_breakout,14939,61,-0.559632,0.45746,-5565,8057,0,1024,8346
b1,2,daytrading_3methods_breakout,14926,74,-0.49507,0.460137,-4927,8041,0,1035,8313
b1,3,daytrading_3methods_breakout,14929,71,-0.548598,0.458035,-5457,8174,0,1046,8427
b1,4,daytrading_3methods_breakout,14933,67,-0.458897,0.460055,-4558,7925,0,1068,8237
b1,5,daytrading_3methods_breakout,14937,63,-0.557875,0.455982,-5535,7944,0,1034,8239
b1,6,daytrading_3methods_breakout,14937,63,-0.319428,0.466359,-3167,8045,0,1030,8338
b1,7,daytrading_3methods_breakout,14938,62,-0.453239,0.461909,-4514,7988,0,1041,8273
b1,8,daytrading_3methods_breakout,14930,70,-0.421172,0.461755,-4192,8026,0,1040,8325
b1,9,daytrading_3methods_breakout,14930,70,-0.408616,0.459879,-4056,8099,0,1057,8354
b1,10,daytrading_3methods_breakout,14935,65,-0.540278,0.455574,-5379,8080,0,1063,8366
b1,11,daytrading_3methods_breakout,14933,67,-0.504168,0.456305,-5013,7966,0,1045,8263
b1,12,daytrading_3methods_breakout,14938,62,-0.569834,0.45401,-5661,8005,0,1045,8283
b1,13,daytrading_3methods_breakout,14938,62,-0.563722,0.457625,-5607,7949,0,1036,8234
b1,14,daytrading_3methods_breakout,14940,60,-0.424327,0.460509,-4210,8018,0,1045,8285
b1,15,daytrading_3methods_breakout,14935,65,-0.485823,0.456378,-4819,7809,0,1045,8099
b1,16,daytrading_3methods_breakout,14933,67,-0.416128,0.460658,-4147,8060,0,1041,8334
b1,17,daytrading_3methods_breakout,14935,65,-0.524166,0.453298,-5203,8068,0,1047,8312
b1,18,daytrading_3methods_breakout,14943,57,-0.390123,0.4649,-3896,7989,0,1035,8282
b1,19,daytrading_3methods_breakout,14935,65,-0.379502,0.462805,-3766,7885,0,1054,8177
b1,20,daytrading_3methods_breakout,14937,63,-0.502034,0.455714,-4981,7770,0,1053,8031
b1,21,daytrading_3methods_breakout,14930,70,-0.531657,0.455727,-5288,8005,0,1051,8290
b1,22,daytrading_3methods_breakout,14928,72,-0.426995,0.464898,-4240,8073,0,1042,8347
b1,23,daytrading_3methods_breakout,14937,63,-0.388112,0.459463,-3871,7995,0,1044,8259
b1,24,daytrading_3methods_breakout,14929,71,-0.629955,0.451403,-6266,8125,0,1043,8415
b1,25,daytrading_3methods_breakout,14935,65,-0.447793,0.458252,-4462,7871,0,1063,8138
b1,26,daytrading_3methods_breakout,14939,61,-0.46821,0.458598,-4651,8071,0,1056,8326
b1,27,daytrading_3methods_breakout,14927,73,-0.47344,0.456086,-4707,7986,0,1050,8263
b1,28,daytrading_3methods_breakout,14924,76,-0.600166,0.454034,-5962,7936,0,1047,8195
b1,29,daytrading_3methods_breakout,14935,65,-0.506766,0.4539,-5034,8066,0,1058,8345
b1,30,daytrading_3methods_breakout,14924,76,-0.579255,0.454034,-5756,7934,0,1038,8202
b1,31,daytrading_3methods_breakout,14932,68,-0.360735,0.463836,-3587,7772,0,1050,8060
b1,32,daytrading_3methods_breakout,14932,68,-0.460205,0.460956,-4578,7926,0,1042,8186
b1,33,daytrading_3methods_breakout,14934,66,-0.599407,0.451252,-5943,7924,0,1043,8187
b1,34,daytrading_3methods_breakout,14931,69,-0.561071,0.456969,-5580,8027,0,1029,8290
b1,35,daytrading_3methods_breakout,14930,70,-0.385777,0.463362,-3836,8016,0,1070,8287
b1,36,daytrading_3methods_breakout,14934,66,-0.432622,0.462836,-4299,8106,0,1030,8359
b1,37,daytrading_3methods_breakout,14943,57,-0.439426,0.460952,-4364,7861,0,1037,8138
b1,38,daytrading_3methods_breakout,14938,62,-0.399791,0.463784,-3976,7908,0,1050,8220
b1,39,daytrading_3methods_breakout,14937,63,-0.503363,0.458392,-4998,7963,0,1052,8225
b1,40,daytrading_3methods_breakout,14936,64,-0.498481,0.456615,-4943,8032,0,1056,8285
b1,41,daytrading_3methods_breakout,14939,61,-0.545499,0.454649,-5423,8035,0,1050,8285
b1,42,daytrading_3methods_breakout,14930,70,-0.456458,0.459545,-4521,8074,0,1072,8326
b1,43,daytrading_3methods_breakout,14934,66,-0.410587,0.463372,-4076,8103,0,1050,8391
b1,44,daytrading_3methods_breakout,14932,68,-0.454361,0.457943,-4505,8081,0,1042,8339
b1,45,daytrading_3methods_breakout,14943,57,-0.236401,0.470722,-2355,7963,0,1050,8251
b1,46,daytrading_3methods_breakout,14930,70,-0.360287,0.46363,-3566,7944,0,1061,8213
b1,47,daytrading_3methods_breakout,14935,65,-0.555197,0.456712,-5523,7917,0,1056,8201
b1,48,daytrading_3methods_breakout,14929,71,-0.504075,0.459039,-5006,7765,0,1049,8076
b1,49,daytrading_3methods_breakout,14942,58,-0.464069,0.45864,-4610,8085,0,1021,8342
b1,50,daytrading_3methods_breakout,14927,73,-0.435002,0.458163,-4313,8019,0,1047,8299
b1,51,daytrading_3methods_breakout,14930,70,-0.377878,0.463228,-3757,7914,0,1050,8185
b1,52,daytrading_3methods_breakout,14935,65,-0.567615,0.456244,-5644,7861,0,1063,8131
b1,53,daytrading_3methods_breakout,14930,70,-0.527392,0.457401,-5249,8095,0,1043,8366
b1,54,daytrading_3methods_breakout,14941,59,-0.461063,0.46282,-4586,7788,0,1038,8084
b1,55,daytrading_3methods_breakout,14933,67,-0.498674,0.459251,-4950,7950,0,1069,8219
b1,56,daytrading_3methods_breakout,14924,76,-0.581164,0.453364,-5778,8159,0,1006,8400
b1,57,daytrading_3methods_breakout,14941,59,-0.504755,0.456529,-5018,7916,0,1022,8191
b1,58,daytrading_3methods_breakout,14930,70,-0.519211,0.459143,-5154,7968,0,1010,8224
b1,59,daytrading_3methods_breakout,14933,67,-0.567556,0.453224,-5636,7898,0,1072,8177
b1,60,daytrading_3methods_breakout,14942,58,-0.522181,0.458105,-5191,7938,0,1015,8231
b1,61,daytrading_3methods_breakout,14936,64,-0.501705,0.458757,-4998,8001,0,1045,8265
b1,62,daytrading_3methods_breakout,14935,65,-0.49947,0.453498,-4967,8079,0,1059,8350
b1,63,daytrading_3methods_breakout,14940,60,-0.562059,0.454351,-5584,8064,0,1049,8323
b1,64,daytrading_3methods_breakout,14935,65,-0.467103,0.459859,-4649,7986,0,1036,8256
b1,65,daytrading_3methods_breakout,14936,64,-0.517573,0.459092,-5146,7918,0,1050,8198
b1,66,daytrading_3methods_breakout,14938,62,-0.265723,0.471616,-2638,7824,0,1070,8115
b1,67,daytrading_3methods_breakout,14934,66,-0.420795,0.460828,-4180,7980,0,1026,8225
b1,68,daytrading_3methods_breakout,14934,66,-0.480254,0.458015,-4768,8033,0,1049,8305
b1,69,daytrading_3methods_breakout,14934,66,-0.385048,0.46518,-3836,7881,0,1042,8157
b1,70,daytrading_3methods_breakout,14931,69,-0.496303,0.456835,-4934,8054,0,1048,8358
b1,71,daytrading_3methods_breakout,14932,68,-0.380343,0.463769,-3784,7870,0,1060,8141
b1,72,daytrading_3methods_breakout,14937,63,-0.376599,0.464685,-3749,8083,0,1043,8357
b1,73,daytrading_3methods_breakout,14939,61,-0.386141,0.462682,-3832,8169,0,1042,8414
b1,74,daytrading_3methods_breakout,14934,66,-0.471414,0.460828,-4685,8111,0,1049,8399
b1,75,daytrading_3methods_breakout,14944,56,-0.507771,0.459114,-5039,8114,0,1026,8370
b1,76,daytrading_3methods_breakout,14932,68,-0.30027,0.470332,-2988,7996,0,1068,8287
b1,77,daytrading_3methods_breakout,14947,53,-0.586128,0.452465,-5832,8005,0,1041,8287
b1,78,daytrading_3methods_breakout,14941,59,-0.44657,0.459541,-4441,7857,0,1068,8167
b1,79,daytrading_3methods_breakout,14925,75,-0.577895,0.453199,-5732,7937,0,1063,8223
b1,80,daytrading_3methods_breakout,14936,64,-0.513229,0.456883,-5082,8061,0,1059,8297
b1,81,daytrading_3methods_breakout,14938,62,-0.462418,0.461775,-4606,7924,0,1045,8213
b1,82,daytrading_3methods_breakout,14932,68,-0.480345,0.459148,-4783,7841,0,1064,8132
b1,83,daytrading_3methods_breakout,14931,69,-0.511381,0.456232,-5095,8109,0,1034,8370
b1,84,daytrading_3methods_breakout,14932,68,-0.357814,0.464975,-3557,7963,0,1046,8237
b1,85,daytrading_3methods_breakout,14940,60,-0.398813,0.46419,-3962,7927,0,1052,8190
b1,86,daytrading_3methods_breakout,14930,70,-0.540707,0.457267,-5377,8044,0,1049,8328
b1,87,daytrading_3methods_breakout,14932,68,-0.446062,0.461023,-4437,7948,0,1045,8202
b1,88,daytrading_3methods_breakout,14935,65,-0.451678,0.459123,-4499,8068,0,1068,8338
b1,89,daytrading_3methods_breakout,14932,68,-0.541618,0.454326,-5380,7961,0,1040,8236
b1,90,daytrading_3methods_breakout,14944,56,-0.610127,0.45269,-6057,8081,0,1039,8341
b1,91,daytrading_3methods_breakout,14939,61,-0.450639,0.459803,-4478,8059,0,1055,8297
b1,92,daytrading_3methods_breakout,14927,73,-0.30424,0.470959,-3015,8024,0,1043,8309
b1,93,daytrading_3methods_breakout,14929,71,-0.44348,0.459843,-4417,8084,0,1038,8356
b1,94,daytrading_3methods_breakout,14929,71,-0.560093,0.45502,-5574,8077,0,1060,8355
b1,95,daytrading_3methods_breakout,14938,62,-0.466299,0.45816,-4626,7888,0,1062,8172
b1,96,daytrading_3methods_breakout,14928,72,-0.470289,0.459405,-4685,8131,0,1031,8408
b1,97,daytrading_3methods_breakout,14938,62,-0.477992,0.461039,-4748,8052,0,1075,8333
b1,98,daytrading_3methods_breakout,14938,62,-0.550986,0.454144,-5476,8064,0,1055,8340
b1,99,daytrading_3methods_breakout,14941,59,-0.4617,0.457198,-4577,7870,0,1074,8145
b1,100,daytrading_3methods_breakout,14941,59,-0.411391,0.462486,-4090,8215,0,1038,8486
b1,101,daytrading_3methods_breakout,14939,61,-0.43612,0.46402,-4329,7979,0,1040,8233
b1,102,daytrading_3methods_breakout,14929,71,-0.441978,0.45991,-4385,8080,0,1054,8357
b1,103,daytrading_3methods_breakout,14929,71,-0.572251,0.453145,-5691,7981,0,1059,8244
b1,104,daytrading_3methods_breakout,14937,63,-0.377892,0.46676,-3748,8011,0,1058,8287
b1,105,daytrading_3methods_breakout,14933,67,-0.489204,0.463001,-4864,7870,0,1037,8155
b1,106,daytrading_3methods_breakout,14941,59,-0.525679,0.456529,-5234,8105,0,1035,8362
b1,107,daytrading_3methods_breakout,14945,55,-0.447217,0.462429,-4442,7961,0,1036,8202
b1,108,daytrading_3methods_breakout,14932,68,-0.543328,0.458545,-5388,8101,0,1022,8371
b1,109,daytrading_3methods_breakout,14934,66,-0.438454,0.462502,-4358,8108,0,1033,8368
b1,110,daytrading_3methods_breakout,14937,63,-0.484497,0.460066,-4814,7945,0,1047,8220
b1,111,daytrading_3methods_breakout,14942,58,-0.319073,0.464061,-3173,7933,0,1058,8223
b1,112,daytrading_3methods_breakout,14937,63,-0.53393,0.457655,-5309,8027,0,1060,8304
b1,113,daytrading_3methods_breakout,14934,66,-0.562908,0.454935,-5590,8036,0,1048,8302
b1,114,daytrading_3methods_breakout,14931,69,-0.510442,0.45717,-5084,7962,0,1043,8242
b1,115,daytrading_3methods_breakout,14933,67,-0.355827,0.463604,-3546,7802,0,1045,8078
b1,116,daytrading_3methods_breakout,14939,61,-0.490771,0.460606,-4882,8173,0,1026,8423
b1,117,daytrading_3methods_breakout,14938,62,-0.617555,0.450663,-6144,8071,0,1042,8348
b1,118,daytrading_3methods_breakout,14943,57,-0.533834,0.455933,-5308,7999,0,1037,8270
b1,119,daytrading_3methods_breakout,14936,64,-0.593404,0.45474,-5899,7868,0,1055,8157
b1,120,daytrading_3methods_breakout,14934,66,-0.541169,0.459488,-5364,7948,0,1064,8250
b1,121,daytrading_3methods_breakout,14944,56,-0.376187,0.465739,-3738,7904,0,1073,8192
b1,122,daytrading_3methods_breakout,14941,59,-0.492772,0.459273,-4895,8050,0,1039,8299
b1,123,daytrading_3methods_breakout,14931,69,-0.554401,0.453218,-5506,7837,0,1073,8135
b1,124,daytrading_3methods_breakout,14944,56,-0.369948,0.464802,-3675,8013,0,1034,8282
b1,125,daytrading_3methods_breakout,14931,69,-0.48407,0.460184,-4813,7909,0,1080,8184
b1,126,daytrading_3methods_breakout,14928,72,-0.467552,0.459137,-4649,7862,0,1038,8129
b1,127,daytrading_3methods_breakout,14937,63,-0.368195,0.463547,-3661,8082,0,1038,8344
b1,128,daytrading_3methods_breakout,14930,70,-0.426728,0.461621,-4244,7881,0,1053,8164
b1,129,daytrading_3methods_breakout,14935,65,-0.4262,0.462471,-4238,8101,0,1028,8360
b1,130,daytrading_3methods_breakout,14938,62,-0.529161,0.457491,-5257,7904,0,1057,8169
b1,131,daytrading_3methods_breakout,14940,60,-0.411424,0.464257,-4091,8015,0,1021,8278
b1,132,daytrading_3methods_breakout,14931,69,-0.633378,0.451812,-6287,8084,0,1058,8361
b1,133,daytrading_3methods_breakout,14937,63,-0.333766,0.466024,-3315,7969,0,1040,8223
b1,134,daytrading_3methods_breakout,14943,57,-0.42449,0.461955,-4221,8049,0,1029,8325
b1,135,daytrading_3methods_breakout,14929,71,-0.468811,0.458839,-4656,8097,0,1028,8393
b1,136,daytrading_3methods_breakout,14938,62,-0.612383,0.452805,-6090,7947,0,1054,8212
b1,137,daytrading_3methods_breakout,14932,68,-0.570904,0.454393,-5675,8136,0,1038,8413
b1,138,daytrading_3methods_breakout,14946,54,-0.45384,0.459588,-4511,8018,0,1026,8293
b1,139,daytrading_3methods_breakout,14935,65,-0.502736,0.461132,-5001,8000,0,1039,8288
b1,140,daytrading_3methods_breakout,14931,69,-0.499062,0.454022,-4965,7915,0,1051,8177
b1,141,daytrading_3methods_breakout,14938,62,-0.477362,0.45816,-4749,7938,0,1039,8225
b1,142,daytrading_3methods_breakout,14934,66,-0.313864,0.472479,-3124,7972,0,1073,8252
b1,143,daytrading_3methods_breakout,14929,71,-0.601784,0.451872,-5990,8011,0,1030,8282
b1,144,daytrading_3methods_breakout,14940,60,-0.437235,0.461513,-4336,8091,0,1032,8352
b1,145,daytrading_3methods_breakout,14935,65,-0.575333,0.456311,-5719,8016,0,1038,8277
b1,146,daytrading_3methods_breakout,14924,76,-0.471814,0.459662,-4689,8096,0,1055,8367
b1,147,daytrading_3methods_breakout,14924,76,-0.454441,0.459595,-4512,8064,0,1066,8318
b1,148,daytrading_3methods_breakout,14937,63,-0.442308,0.461003,-4384,8081,0,1040,8348
b1,149,daytrading_3methods_breakout,14932,68,-0.506119,0.456469,-5018,8188,0,1038,8461
b1,150,daytrading_3methods_breakout,14939,61,-0.397112,0.462949,-3944,7794,0,1043,8071
b1,151,daytrading_3methods_breakout,14932,68,-0.381842,0.462564,-3793,7990,0,1016,8263
b1,152,daytrading_3methods_breakout,14933,67,-0.526653,0.458314,-5224,8188,0,1040,8461
b1,153,daytrading_3methods_breakout,14932,68,-0.375635,0.461626,-3737,7892,0,1057,8172
b1,154,daytrading_3methods_breakout,14935,65,-0.476156,0.458185,-4733,8025,0,1031,8303
b1,155,daytrading_3methods_breakout,14931,69,-0.455708,0.459648,-4530,7957,0,1035,8230
b1,156,daytrading_3methods_breakout,14927,73,-0.344847,0.46647,-3425,8186,0,1032,8477
b1,157,daytrading_3methods_breakout,14935,65,-0.469999,0.459926,-4680,8128,0,1059,8395
b1,158,daytrading_3methods_breakout,14940,60,-0.470914,0.46071,-4670,7880,0,1048,8171
b1,159,daytrading_3methods_breakout,14944,56,-0.472127,0.45985,-4701,8032,0,1046,8295
b1,160,daytrading_3methods_breakout,14936,64,-0.467992,0.460699,-4654,7919,0,1034,8199
b1,161,daytrading_3methods_breakout,14944,56,-0.509067,0.459449,-5060,7996,0,1050,8256
b1,162,daytrading_3methods_breakout,14937,63,-0.414298,0.462208,-4132,7929,0,1044,8208
b1,163,daytrading_3methods_breakout,14937,63,-0.530004,0.456383,-5261,8021,0,1028,8310
b1,164,daytrading_3methods_breakout,14931,69,-0.42229,0.462929,-4194,7846,0,1057,8131
b1,165,daytrading_3methods_breakout,14942,58,-0.54115,0.454022,-5376,7985,0,1058,8253
b1,166,daytrading_3methods_breakout,14927,73,-0.405371,0.46379,-4028,7953,0,1008,8225
b1,167,daytrading_3methods_breakout,14932,68,-0.383331,0.461023,-3816,7880,0,1044,8130
b1,168,daytrading_3methods_breakout,14940,60,-0.461185,0.460576,-4582,7737,0,1055,8007
b1,169,daytrading_3methods_breakout,14925,75,-0.485029,0.460235,-4825,7909,0,1021,8173
b1,170,daytrading_3methods_breakout,14937,63,-0.387862,0.463949,-3852,7916,0,1067,8209
b1,171,daytrading_3methods_breakout,14945,55,-0.506842,0.460555,-5027,7981,0,1046,8258
b1,172,daytrading_3methods_breakout,14930,70,-0.513299,0.456731,-5104,8026,0,1030,8304
b1,173,daytrading_3methods_breakout,14936,64,-0.354642,0.465051,-3524,7935,0,1051,8209
b1,174,daytrading_3methods_breakout,14937,63,-0.49984,0.457388,-4958,8079,0,1026,8345
b1,175,daytrading_3methods_breakout,14931,69,-0.456914,0.460317,-4534,8072,0,1017,8329
b1,176,daytrading_3methods_breakout,14945,55,-0.524765,0.456072,-5211,7814,0,1067,8073
b1,177,daytrading_3methods_breakout,14934,66,-0.569189,0.45373,-5649,8019,0,1042,8309
b1,178,daytrading_3methods_breakout,14922,78,-0.43302,0.459858,-4314,8051,0,1046,8341
b1,179,daytrading_3methods_breakout,14937,63,-0.537626,0.457187,-5349,7999,0,1047,8290
b1,180,daytrading_3methods_breakout,14932,68,-0.568181,0.454795,-5640,8027,0,1041,8289
b1,181,daytrading_3methods_breakout,14930,70,-0.572117,0.452981,-5681,8037,0,1037,8324
b1,182,daytrading_3methods_breakout,14937,63,-0.475169,0.462007,-4724,8067,0,1040,8313
b1,183,daytrading_3methods_breakout,14929,71,-0.392667,0.459709,-3896,7837,0,1045,8119
b1,184,daytrading_3methods_breakout,14935,65,-0.525823,0.457583,-5232,7907,0,1075,8188
b1,185,daytrading_3methods_breakout,14934,66,-0.465111,0.45902,-4631,8001,0,1028,8249
b1,186,daytrading_3methods_breakout,14940,60,-0.536117,0.454953,-5324,8102,0,1027,8378
b1,187,daytrading_3methods_breakout,14935,65,-0.549974,0.454235,-5461,8149,0,1076,8415
b1,188,daytrading_3methods_breakout,14924,76,-0.42693,0.461337,-4234,7980,0,1044,8261
b1,189,daytrading_3methods_breakout,14937,63,-0.496903,0.45558,-4936,8051,0,1039,8310
b1,190,daytrading_3methods_breakout,14945,55,-0.437116,0.460823,-4342,8005,0,1076,8293
b1,191,daytrading_3methods_breakout,14935,65,-0.433003,0.460127,-4297,7895,0,1061,8145
b1,192,daytrading_3methods_breakout,14938,62,-0.341774,0.465725,-3397,7956,0,1029,8202
b1,193,daytrading_3methods_breakout,14930,70,-0.435302,0.46075,-4328,7938,0,1055,8230
b1,194,daytrading_3methods_breakout,14919,81,-0.500144,0.455392,-4980,8078,0,1043,8344
b1,195,daytrading_3methods_breakout,14929,71,-0.426709,0.457901,-4250,7919,0,1043,8189
b1,196,daytrading_3methods_breakout,14929,71,-0.496734,0.455087,-4946,8085,0,1028,8363
b1,197,daytrading_3methods_breakout,14926,74,-0.170434,0.469449,-1676,7927,0,1057,8212
b1,198,daytrading_3methods_breakout,14926,74,-0.451414,0.461008,-4496,7955,0,1058,8222
b1,199,daytrading_3methods_breakout,14938,62,-0.528477,0.456888,-5262,8012,0,1056,8288
b2,0,book_pullback_ma20,17895,121,-0.039253,0.403521,-350,0,0,0,0
b2,1,book_pullback_ma20,17906,110,-0.161671,0.400034,-1568,0,0,0,0
b2,2,book_pullback_ma20,17904,112,-0.104966,0.407395,-1021,0,0,0,0
b2,3,book_pullback_ma20,17901,115,0.181158,0.405564,1839,0,0,0,0
b2,4,book_pullback_ma20,17908,108,-0.160836,0.406466,-1578,0,0,0,0
b2,5,book_pullback_ma20,17894,122,-0.069086,0.401308,-670,0,0,0,0
b2,6,book_pullback_ma20,17901,115,-0.143234,0.404782,-1401,0,0,0,0
b2,7,book_pullback_ma20,17929,87,-0.086253,0.405935,-860,0,0,0,0
b2,8,book_pullback_ma20,17895,121,0.127228,0.406203,1267,0,0,0,0
b2,9,book_pullback_ma20,17927,89,-0.082081,0.40637,-801,0,0,0,0
b2,10,book_pullback_ma20,17887,129,-0.189109,0.401577,-1852,0,0,0,0
b2,11,book_pullback_ma20,17915,101,-0.289891,0.403461,-2862,0,0,0,0
b2,12,book_pullback_ma20,17868,148,-0.113623,0.404522,-1113,0,0,0,0
b2,13,book_pullback_ma20,17880,136,0.036794,0.404642,395,0,0,0,0
b2,14,book_pullback_ma20,17907,109,-0.282194,0.40029,-2800,0,0,0,0
b2,15,book_pullback_ma20,17902,114,-0.156442,0.40191,-1542,0,0,0,0
b2,16,book_pullback_ma20,17897,119,-0.153918,0.401743,-1493,0,0,0,0
b2,17,book_pullback_ma20,17913,103,-0.101323,0.404064,-989,0,0,0,0
b2,18,book_pullback_ma20,17917,99,-0.177016,0.400569,-1757,0,0,0,0
b2,19,book_pullback_ma20,17899,117,-0.017858,0.410526,-142,0,0,0,0
b2,20,book_pullback_ma20,17925,91,0.189053,0.403013,1916,0,0,0,0
b2,21,book_pullback_ma20,17898,118,-0.233973,0.404179,-2323,0,0,0,0
b2,22,book_pullback_ma20,17904,112,-0.172233,0.406725,-1705,0,0,0,0
b2,23,book_pullback_ma20,17916,100,-0.207222,0.40221,-2025,0,0,0,0
b2,24,book_pullback_ma20,17901,115,-0.22768,0.397464,-2232,0,0,0,0
