strategy	ref_type	sharpe	calmar	max_dd	pnl	n_trades	clamp_frac	delta_sharpe	sharpe_train	delta_sharpe_train	sharpe_test	delta_sharpe_test	boot_dsharpe_p05	delta_sharpe_cost	gate_pass	gate_reason	n	sl_mult	rr	buffer	bb_k
book_envelope_200d	bollinger	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	1.0	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.4754353476506332	0.5069636437553326	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(1.00)	10.0	1.5	1.5	0.0	2.0
book_envelope_200d	bollinger	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	1.0	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.4754353476506332	0.5069636437553326	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(1.00)	10.0	1.5	2.0	0.0	2.0
book_envelope_200d	bollinger	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	1.0	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.4754353476506332	0.5069636437553326	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(1.00)	10.0	1.5	3.0	0.0	2.0
book_envelope_200d	bollinger	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	0.9679144385026738	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.4754353476506332	0.5069636437553326	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(0.97)	10.0	2.0	1.0	0.0	2.0
book_envelope_200d	bollinger	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	1.0	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.4754353476506332	0.5069636437553326	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(1.00)	10.0	2.0	1.5	0.0	2.0
book_envelope_200d	bollinger	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	1.0	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.4754353476506332	0.5069636437553326	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(1.00)	10.0	2.0	2.0	0.0	2.0
book_envelope_200d	bollinger	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	1.0	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.4754353476506332	0.5069636437553326	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(1.00)	10.0	2.0	3.0	0.0	2.0
book_envelope_200d	bollinger	0.8433472489613946	6.724740750214762	0.333611501448364	2.2434508585301445	192	0.3489583333333333	-0.17381190353947507	0.6902249451304406	-0.33696380069053233	1.4617375658175686	0.49326586192226807	-0.1172543338640459	-0.007628396059794262	False	clamp_frac_high(0.35)	20.0	1.0	1.0	0.0	2.0
book_envelope_200d	bollinger	0.8011017388365986	6.08193005704696	0.33843132955868893	2.0583156754893555	187	0.7272727272727273	-0.216057413664271	0.6730665637439771	-0.35412218207699586	1.3661662340531342	0.3976945301578336	-0.09829836207867164	-0.05629630128595964	False	clamp_frac_high(0.73)	20.0	1.0	1.5	0.0	2.0
book_envelope_200d	bollinger	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	0.9197860962566845	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.3661662340531342	0.3976945301578336	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(0.92)	20.0	1.0	2.0	0.0	2.0
book_envelope_200d	bollinger	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	1.0	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.3661662340531342	0.3976945301578336	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(1.00)	20.0	1.0	3.0	0.0	2.0
book_envelope_200d	bollinger	0.8011017388365986	6.08193005704696	0.33843132955868893	2.0583156754893555	187	0.7272727272727273	-0.216057413664271	0.6730665637439771	-0.35412218207699586	1.3661662340531342	0.3976945301578336	-0.09829836207867164	-0.05629630128595964	False	clamp_frac_high(0.73)	20.0	1.5	1.0	0.0	2.0
book_envelope_200d	bollinger	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	0.9572192513368984	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.3661662340531342	0.3976945301578336	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(0.96)	20.0	1.5	1.5	0.0	2.0
book_envelope_200d	bollinger	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	1.0	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.3661662340531342	0.3976945301578336	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(1.00)	20.0	1.5	2.0	0.0	2.0
book_envelope_200d	bollinger	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	1.0	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.3661662340531342	0.3976945301578336	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(1.00)	20.0	1.5	3.0	0.0	2.0
book_envelope_200d	bollinger	0.8029927786948358	6.106764353527064	0.33771056482267553	2.0623188390686056	187	0.9197860962566845	-0.21416637380603387	0.6754656402732003	-0.35172310554777264	1.3661662340531342	0.3976945301578336	-0.09811877735969955	-0.05318136482422897	False	clamp_frac_high(0.92)	20.0	2.0	1.0	0.0	2.0
