strategy	ref_type	sharpe	calmar	max_dd	pnl	n_trades	clamp_frac	delta_sharpe	sharpe_train	delta_sharpe_train	sharpe_test	delta_sharpe_test	boot_dsharpe_p05	delta_sharpe_cost	gate_pass	gate_reason	n	sl_mult	rr	buffer	bb_k
book_pullback_ma20	atr	0.41171081181383606	0.5309219164166241	0.8408142621689011	0.44640671942114274	452	0.0022123893805309734	0.2780161796094905	0.471108745428781	0.2764460430001366	0.3375064720796038	0.2360723741549628	-0.0719912962273166	0.29345090472994434	False	bootstrap_p05<=0	20.0	2.0	1.0	0.0	2.0
book_pullback_ma20	atr	0.323444479550323	-0.5722187964646446	0.9123645881647321	-0.5220721665765841	361	0.0332409972299169	0.18974984734597744	0.4040562011673935	0.20939349873874907	-0.16439194777610394	-0.265826045700745	-0.0985229238709453	0.2990645254024065	False	test_window_not_positive	20.0	2.0	1.5	0.0	2.0
book_pullback_ma20	atr	0.37572865024448165	-0.015924551056837415	0.9110982895802402	-0.014508831230217777	319	0.09717868338557993	0.24203401804013608	0.4011774143349443	0.20651471190629989	0.7251391314807982	0.6237050335561571	-0.021616662975617963	0.22165242467351748	False	bootstrap_p05<=0	20.0	2.0	2.0	0.0	2.0
book_pullback_ma20	atr	0.367000003813468	0.0832484560346522	0.8354436490896151	0.06954939389066622	276	0.44565217391304346	0.2333053716091224	0.41049549415412484	0.21583279172548042	1.016630285606575	0.9151961876819339	-0.10559558017191661	0.2855710762128385	False	clamp_frac_high(0.45)	20.0	2.0	3.0	0.0	2.0
book_pullback_ma20	bollinger	0.55994281074096	0.2677373477698046	0.9748949871015441	0.2610157982006453	375	0.048	0.4262481785366144	0.6665180282375955	0.4718553258089511	0.445359765572774	0.343925667648133	-0.05912440795756181	0.283513728489231	False	bootstrap_p05<=0	10.0	1.0	1.0	0.0	2.0
book_pullback_ma20	bollinger	0.3796086369340602	-0.09145766324946553	0.9214339954327507	-0.08427220006089807	324	0.14506172839506173	0.24591400472971464	0.4363425667262595	0.24167986429761507	0.7961961354991794	0.6947620375745384	-0.051712634903823	0.3081289702536173	False	bootstrap_p05<=0	10.0	1.0	1.5	0.0	2.0
book_pullback_ma20	bollinger	0.48654370179015216	0.6109551346740125	0.9055025815197428	0.5532214516400605	298	0.28187919463087246	0.3528490695858066	0.5742304481966871	0.3795677457680427	0.11666429365840594	0.015230195733764898	-0.07251498726525918	0.31494203669793097	False	clamp_frac_high(0.28)	10.0	1.0	2.0	0.0	2.0
book_pullback_ma20	bollinger	0.630571645636755	3.1852825842253143	0.7693062993165413	2.4504579571478056	273	0.6483516483516484	0.4968770134324095	0.6401852488887231	0.44552254646007866	-0.2029612905367962	-0.30439538846143727	0.04425602393160943	0.278516561199824	False	clamp_frac_high(0.65)	10.0	1.0	3.0	0.0	2.0
book_pullback_ma20	bollinger	0.4917644602115415	1.091374610165857	0.968846064844668	1.0573739963305742	284	0.14084507042253522	0.35806982800719594	0.5805011162161168	0.38583841378747236	0.5482881950341816	0.44685409710954055	-0.05667537269306755	0.3172135347893211	False	bootstrap_p05<=0	10.0	1.5	1.0	0.0	2.0
book_pullback_ma20	bollinger	0.41778587504495357	1.055553293282213	0.6835861554568038	0.7215616176345561	229	0.42358078602620086	0.284091242840608	0.449581455217183	0.2549187527885386	0.3347059210780844	0.23327182315344336	-0.05486193443857657	0.3549319359366902	False	clamp_frac_high(0.42)	10.0	1.5	1.5	0.0	2.0
book_pullback_ma20	bollinger	0.4565843114273289	2.326123810277258	0.8392020045941948	1.9520877645189616	223	0.6188340807174888	0.32288967922298334	0.5085032164857941	0.3138405140571497	0.12153929785525709	0.020105199930616047	0.007746344598860909	0.3235173762989989	False	clamp_frac_high(0.62)	10.0	1.5	2.0	0.0	2.0
